,0,1,2,3,4,5,6,7,8,9,10
0,0.00023620164,0.00018060723,0.79605186,0.008606462,0.003934619,0.0007078062,0.16993867,0.0020500242,0.010356633,0.0008274702,0.0071096616
1,0.0013491716,0.002347671,0.19415219,0.6414623,0.013271687,0.13781038,0.0052214474,0.0004035011,0.0012322378,0.0013423495,0.0014070707
2,0.0008427434,0.0011681465,0.7641965,0.112161085,0.08694248,0.0057180645,0.022323936,0.0013753759,0.0014595891,0.001015551,0.0027964234
3,0.011104489,0.9584373,0.00063148234,0.007982473,0.0030753773,0.01135238,0.0003371523,0.0006267862,0.0005259396,0.0044875983,0.0014390408
4,0.00088236463,0.004852789,0.025149846,0.897569,0.0035003456,0.05862937,0.0005891056,0.00085128535,0.0036901168,0.0030866407,0.0011992184
5,0.0017649916,0.002287301,0.19653632,0.65573233,0.041802116,0.08884871,0.0062887967,0.0016217299,0.001417847,0.0025135924,0.0011862968
6,0.00064030604,0.000941082,0.51689005,0.38358164,0.015748978,0.06549688,0.00860629,0.0012318299,0.0030212458,0.00093526905,0.0029064263
7,0.5054634,0.2118452,0.001618845,0.003168793,0.24582955,0.009948383,0.0031784908,0.0046105413,0.003022481,0.009887976,0.0014263142
8,0.00030418354,0.0003170934,0.26736075,0.00651239,0.007016562,0.0014841186,0.7040247,0.0016933968,0.007498572,0.00048609558,0.0033021898
9,0.00026893307,0.000811801,0.8891376,0.03434182,0.017963305,0.0023223576,0.036584992,0.00024903362,0.0017733509,0.0025816928,0.013965082
10,0.0031122547,0.025454232,0.012074164,0.5796157,0.014858434,0.3465136,0.0009197535,0.0006362679,0.00045978898,0.014836846,0.0015188955
11,0.0007553385,0.0013116379,0.04994285,0.0027266538,0.006372807,0.0006146361,0.1871614,0.004039407,0.016679844,0.0010221263,0.7293733
12,0.01828371,0.011256327,0.078694895,0.06802331,0.03851264,0.091909766,0.27090645,0.05146926,0.31040174,0.012743848,0.04779809
13,0.00346697,0.039824124,0.0043446505,0.71152127,0.008306625,0.22551553,0.0003697187,0.00058716396,0.000786574,0.004616416,0.00066094
14,0.0011920277,0.0025234066,0.07605179,0.002903907,0.021784453,0.0072246105,0.84256613,0.005698837,0.031613022,0.0064900005,0.0019518196
