,0,1,2,3,4,5,6,7,8,9,10
0,0.00024320623,0.00028964577,0.8109161,0.007894776,0.008233888,0.0014223483,0.14149639,0.0024591018,0.013901442,0.00054576976,0.012597233
1,0.0018966015,0.0030804574,0.19689134,0.56122553,0.021805476,0.20217505,0.0063965754,0.0007006134,0.0027982458,0.0014535207,0.0015765273
2,0.0012540584,0.0014491584,0.77029675,0.10123031,0.09168077,0.0077945804,0.01631916,0.0027327326,0.0037926151,0.0007907155,0.0026591015
3,0.011687998,0.94129485,0.0013684985,0.014123008,0.009226095,0.011905508,0.00042991288,0.00080829655,0.0009175607,0.0063540526,0.0018842904
4,0.0007291171,0.0042827446,0.018234022,0.8875023,0.0052077356,0.07613529,0.0004712687,0.0010963188,0.0019207544,0.0032931988,0.0011273228
5,0.0012394488,0.0020493467,0.19298738,0.6301135,0.04900507,0.10616894,0.0061884685,0.006145689,0.0016217723,0.0030409421,0.0014394481
6,0.00070408866,0.0013098464,0.42935276,0.43512368,0.019517498,0.098584004,0.0065023685,0.0020699964,0.002553535,0.0013903745,0.0028918078
7,0.38161334,0.31486797,0.00249418,0.0031515434,0.25628534,0.012168927,0.005447886,0.0043387474,0.0051050414,0.012852624,0.0016743947
8,0.0006693242,0.00061889505,0.33276945,0.011546807,0.013931515,0.0055393404,0.6074426,0.0025154776,0.0154002085,0.0006186551,0.008947685
9,0.000453512,0.0015127466,0.8874154,0.022429857,0.015769044,0.0042617954,0.044111837,0.0004984556,0.008145619,0.002358746,0.013043018
10,0.0050099427,0.037134875,0.008545832,0.404517,0.011224085,0.51266956,0.0006638682,0.00092336274,0.0006639933,0.017492974,0.0011545254
11,0.0007693605,0.0016057271,0.066307604,0.003449461,0.0072965673,0.0010383904,0.13312772,0.0037754397,0.042860728,0.0013323951,0.73843664
12,0.0035600394,0.0040236143,0.13847236,0.047600545,0.036414515,0.057795484,0.30865878,0.04711651,0.24485743,0.0040781028,0.107422605
13,0.0048185615,0.021270402,0.0047150264,0.7169654,0.011262404,0.23557934,0.00038599313,0.0008590001,0.0007320042,0.003002658,0.0004092541
14,0.0016933919,0.0038986027,0.06733745,0.0030306461,0.022950197,0.010998183,0.79618216,0.0048405104,0.07949938,0.006044602,0.0035248294
15,0.0013882003,0.0035134472,0.03827566,0.73781663,0.01931085,0.18861398,0.0028473611,0.0011094403,0.0029380384,0.0015352891,0.0026511345
16,0.00075793505,0.0013435308,0.009163644,0.1565139,0.008630512,0.8190198,0.001010625,0.00078113365,0.0006188488,0.0012938911,0.0008662098
17,0.010937832,0.97647655,0.00043033902,0.0014804545,0.0041412455,0.0022920999,0.00044026217,0.0006770461,0.0004595237,0.0015415829,0.0011230378
18,0.002041465,0.009760258,0.008436812,0.15706624,0.016731037,0.7999517,0.0011132382,0.0010244364,0.0011232023,0.0022703155,0.00048128562
19,0.0004098033,0.00026322482,0.040978707,0.00072393985,0.0013829784,0.000836567,0.92705953,0.014482969,0.010497871,0.00042947405,0.0029349893
20,0.0032595485,0.0057610017,0.06518901,0.8520669,0.012087845,0.053680163,0.0033657458,0.0013952315,0.0010385821,0.00093158224,0.001224381
21,0.0047735614,0.050035603,0.07353116,0.058697574,0.100472115,0.05269345,0.017552767,0.009170903,0.0113633275,0.030089062,0.5916205
