,0,1,2,3,4,5,6,7,8,9,10
0,0.00022859589,0.00058429094,0.75729567,0.012098644,0.008085914,0.0017678312,0.16889715,0.003547404,0.03002829,0.0009640052,0.016502151
1,0.0014755893,0.0034847043,0.15457135,0.6153463,0.018821891,0.18872374,0.00864978,0.0008332271,0.0038259658,0.0029026493,0.0013647762
2,0.0011269305,0.0020235884,0.6466309,0.13898322,0.145663,0.016678607,0.030457526,0.0026723042,0.0106150275,0.0014784305,0.0036705434
3,0.017281372,0.9159045,0.0018604016,0.020215629,0.0049054017,0.027868887,0.00075604586,0.0013312851,0.0010953835,0.005730401,0.003050705
4,0.0006011777,0.0059559857,0.014891093,0.89840186,0.0055474984,0.06633867,0.0007282082,0.0008942421,0.0016990223,0.00399902,0.00094314496
5,0.0018909514,0.0033198874,0.14183533,0.6391486,0.05807177,0.13177778,0.009965716,0.0035180156,0.0055713067,0.0033602372,0.0015404017
6,0.0005478534,0.0013884536,0.36646384,0.46964508,0.016537603,0.1220786,0.011103591,0.0014079371,0.0062553333,0.0019131352,0.0026585371
7,0.6475947,0.120940186,0.00277945,0.002481272,0.18155006,0.015186438,0.0058472445,0.0043762145,0.0059873066,0.011020721,0.0022364093
8,0.0005618843,0.0005942425,0.3535208,0.010836178,0.015068503,0.0036939266,0.5766858,0.001862024,0.02724933,0.0012202681,0.0087070335
9,0.00039894466,0.002140324,0.87094414,0.027472744,0.013773285,0.0063632503,0.047704875,0.00068839465,0.010256764,0.0051166844,0.015140613
10,0.006228569,0.058534138,0.009716259,0.44448352,0.010769911,0.44486538,0.00094396184,0.0011747223,0.0010005917,0.020734843,0.0015481396
11,0.0006229952,0.0016891552,0.052124538,0.0025483717,0.005403628,0.0009876667,0.16210079,0.0029289697,0.034498084,0.001074003,0.7360217
12,0.012660647,0.010524629,0.08058132,0.09232289,0.10097395,0.08966923,0.23115166,0.049315903,0.25787878,0.007937478,0.06698354
13,0.0055183214,0.03367999,0.0040584,0.6647252,0.008898648,0.27660838,0.0005856452,0.0009953018,0.0009052688,0.0034546189,0.00057024416
14,0.0021946693,0.0055362172,0.09210354,0.0047577377,0.028463235,0.012670169,0.7322689,0.0057501504,0.10343055,0.009371856,0.0034529758
15,0.0009762285,0.004439703,0.017947292,0.7106532,0.009249008,0.24771011,0.0021937822,0.00086482445,0.0023010827,0.0018455159,0.0018192058
16,0.0009250056,0.0024738612,0.009949931,0.17091466,0.011511771,0.79672235,0.0017652387,0.00067259214,0.0011456406,0.0022987344,0.0016202268
17,0.013169989,0.9775392,0.00040584788,0.0011534154,0.0017362563,0.0023854196,0.00040150603,0.0006594709,0.00038292908,0.0009132344,0.001252756
18,0.0017929658,0.0064653517,0.0067612007,0.14283162,0.00803137,0.8272611,0.0015132579,0.0006876694,0.0015377193,0.002526636,0.0005910812
19,0.00034760387,0.00052005856,0.04385578,0.0012809887,0.0020168447,0.0008100569,0.9022554,0.01259961,0.031935174,0.00057411497,0.003804316
20,0.0030521157,0.005605644,0.050881393,0.87660867,0.0076082544,0.04674403,0.0028399276,0.001371848,0.0021331566,0.0016785708,0.0014764856
21,0.0022858689,0.05913524,0.0849633,0.07411325,0.08430399,0.096386775,0.007686942,0.00684774,0.009753117,0.029702902,0.5448209
22,0.02165611,0.011302998,0.066564575,0.007004164,0.24899915,0.019031804,0.27499843,0.14935085,0.18850417,0.005157471,0.007430306
23,0.007970006,0.060299076,0.0125887,0.5435931,0.009013688,0.30597693,0.0013988316,0.0017459042,0.0020524971,0.052450996,0.002910264
24,0.0046117017,0.0026110285,0.007322202,0.016677845,0.7679966,0.16426069,0.00593136,0.023670346,0.004386856,0.0014974984,0.0010339156
25,0.00029262374,0.00067649304,0.43183059,0.0063523888,0.010205811,0.0011476076,0.51205975,0.0033971034,0.028482188,0.00059465226,0.0049608266
26,0.0019609577,0.0039802333,0.6269479,0.11688776,0.037716232,0.023449946,0.09305134,0.0018332463,0.044946045,0.01751859,0.031707756
27,0.011114957,0.9772755,0.00059828593,0.00193555,0.0017130484,0.002989313,0.00031725044,0.00079636864,0.00039697764,0.0013734659,0.0014893623
28,0.0013750214,0.004781075,0.23448627,0.57824236,0.038783263,0.12781505,0.006571421,0.0011701768,0.0032355492,0.0016281208,0.0019117122
29,0.001715425,0.0025602027,0.0019137117,0.044721566,0.002486296,0.9416733,0.00078889646,0.0002792433,0.0006198118,0.00291651,0.00032503548
30,0.0004039568,0.0009842424,0.6505815,0.017564118,0.004903198,0.0039434647,0.29079428,0.0010851726,0.016263325,0.0017133632,0.011763374
31,0.002087418,0.012918569,0.002977149,0.31652015,0.0053244596,0.65600216,0.00056745124,0.00048045185,0.00080011814,0.0016278822,0.0006941681
32,0.0020096037,0.006136321,0.079289734,0.025710667,0.004366279,0.013409905,0.11587808,0.0050066863,0.045266025,0.012971381,0.68995535
33,0.0009801022,0.004968526,0.008260617,0.8852946,0.0025489891,0.093191095,0.0005558369,0.0005584401,0.0007042933,0.0018384319,0.001098968
34,0.0065205423,0.7672636,0.001978243,0.13465436,0.0037076832,0.07904553,0.000487653,0.00086090656,0.0006194638,0.002371491,0.00249053
35,0.00038452324,0.0013401697,0.78033507,0.054113276,0.004703692,0.005329917,0.08021694,0.0011741283,0.0079322485,0.009098584,0.055371452
36,0.0009205745,0.0014719821,0.0031378488,0.06845652,0.0026303455,0.9190512,0.0010867482,0.00039051918,0.0005482944,0.0019217005,0.00038432627
37,0.00085554866,0.0008434133,0.014604665,0.10190265,0.004394547,0.86752224,0.0037910584,0.0007863732,0.0025517694,0.002182516,0.00056516565
38,0.0014195559,0.0054826033,0.004191766,0.67314017,0.0053845965,0.30691713,0.00043532142,0.00046052318,0.00057759776,0.0014369289,0.0005537863
39,0.0004409522,0.0022897462,0.044545528,0.008796582,0.0018246814,0.0021879226,0.008559221,0.0011289025,0.012103609,0.0017324185,0.9163904
40,0.0011594289,0.002369435,0.03119598,0.4143467,0.017503936,0.5215419,0.0032245666,0.0018973036,0.0015127582,0.0031840752,0.002063951
41,0.006748562,0.9748953,0.0009171601,0.004695071,0.001155006,0.004361994,0.00031381665,0.0007171297,0.00037175702,0.0034731496,0.0023509923
42,0.0013915324,0.0034759152,0.73037636,0.1398279,0.017925173,0.0062171975,0.060905654,0.0057812603,0.017366935,0.0012753659,0.0154567165
43,0.00086582516,0.008001724,0.008310805,0.71125185,0.0046871156,0.26179147,0.00074346794,0.00030951964,0.0009484195,0.0023676457,0.0007221554
44,0.0013827679,0.0021117965,0.24665046,0.4429771,0.02780363,0.22535634,0.02546587,0.0033898125,0.012968685,0.008547362,0.003346224
