,0,1,2,3,4,5,6,7,8,9,10
0,0.00027318607,0.00033337346,0.7085556,0.007823191,0.010956953,0.0012257047,0.2359047,0.004033231,0.02218024,0.00089525915,0.007818547
1,0.0013983322,0.0028533959,0.2111115,0.56046164,0.024436798,0.18447056,0.008162584,0.00063328916,0.0030100062,0.0013605899,0.0021012758
2,0.00085914007,0.0017362997,0.7820556,0.07717149,0.098749384,0.0081478,0.020135771,0.0029019515,0.002908907,0.0014497477,0.0038839541
3,0.01604234,0.91785896,0.0017447716,0.021474853,0.009352961,0.020950804,0.00061749795,0.0009461922,0.0011404202,0.007950905,0.0019202133
4,0.001115646,0.005117532,0.014825637,0.88582534,0.005095693,0.07714485,0.0006343205,0.0019699826,0.004517427,0.0026791904,0.0010744071
5,0.001803742,0.0030951474,0.11764339,0.6426841,0.055342894,0.16259786,0.005070561,0.0045637814,0.0023030173,0.0033748113,0.0015207736
6,0.00067855726,0.001235554,0.37093753,0.4637033,0.022090629,0.12529546,0.0069981897,0.0015225221,0.0036726655,0.001225986,0.0026396227
7,0.4129789,0.31107402,0.003546381,0.0039245905,0.22042885,0.014409254,0.0049960795,0.0050205183,0.0034342494,0.018393287,0.001793864
8,0.00053443963,0.00058235944,0.3469461,0.007022114,0.012183816,0.0030308547,0.6049437,0.0027246936,0.016693126,0.00069307175,0.004645716
9,0.00065513083,0.0018351428,0.8745138,0.037952643,0.015162284,0.006199159,0.040235072,0.00035903387,0.004350035,0.0040595434,0.014678158
10,0.0036489018,0.024981506,0.005728085,0.41717973,0.010119019,0.52402717,0.00060592045,0.0008411192,0.0008612671,0.010910943,0.0010963118
11,0.0007709872,0.0015304592,0.08232786,0.00248891,0.008229807,0.0009904534,0.25238258,0.006831548,0.0345594,0.0012649989,0.6086229
12,0.010515066,0.008769739,0.0701487,0.041542415,0.058641545,0.060005862,0.27181578,0.04087689,0.38800097,0.005549128,0.044133905
13,0.0041260114,0.02600185,0.005409036,0.69740784,0.010815923,0.24889214,0.00053242216,0.00072507607,0.0009636349,0.004505151,0.00062093174
14,0.0030262144,0.00403425,0.079087175,0.005674434,0.04269988,0.009760015,0.79239935,0.008269244,0.045918614,0.00527564,0.003855211
15,0.0010342262,0.0037849187,0.031632576,0.7811466,0.0123885125,0.16078587,0.0026885676,0.00084250106,0.0025901059,0.0013353237,0.0017708078
16,0.00075555,0.0018911932,0.010215469,0.15282264,0.0104007255,0.8176688,0.0008316757,0.0006353702,0.0010922055,0.0022988503,0.0013875391
17,0.017605089,0.97334796,0.0004239143,0.0012428801,0.0029726746,0.0015478604,0.00032605298,0.00041127903,0.00033974773,0.0011415837,0.0006409995
18,0.0036714661,0.014998242,0.009940529,0.1187433,0.029090803,0.81319845,0.0020865356,0.0009909491,0.001759504,0.0041188276,0.0014012972
19,0.00046156775,0.0003372499,0.035844147,0.0009043881,0.0044963113,0.0008297962,0.92234325,0.020432834,0.012168279,0.0004515293,0.0017307211
20,0.0037331365,0.008632558,0.060042083,0.8227847,0.013151104,0.08088212,0.003171339,0.001413961,0.0018288795,0.0027896261,0.0015704893
21,0.013563742,0.13192645,0.11675684,0.079816975,0.15719257,0.075400755,0.011445506,0.0054108677,0.011615925,0.03323857,0.36363178
22,0.01929742,0.015654592,0.06929692,0.0066626174,0.17702255,0.018711962,0.36323896,0.19933201,0.11872731,0.00615486,0.00590082
23,0.0077969558,0.13142458,0.009977274,0.4400301,0.01545818,0.3301955,0.0013965064,0.0017326677,0.0021181074,0.056647193,0.0032229316
24,0.0077565126,0.0034060427,0.011907408,0.023839746,0.7984853,0.11689758,0.003737425,0.02865305,0.0022732469,0.0018390188,0.0012046712
25,0.0005611754,0.00061849615,0.33625695,0.0047823493,0.031430807,0.0012001812,0.5979829,0.012604587,0.009681804,0.00079662784,0.004084111
26,0.0033558519,0.006703598,0.68196994,0.085772514,0.034155454,0.03331871,0.102948524,0.0029243832,0.02770651,0.008711823,0.012432715
27,0.017502258,0.97191143,0.00055027363,0.0028234115,0.002537124,0.0016878515,0.00034177868,0.00043277326,0.00042701387,0.0009999056,0.0007861342
28,0.0012286648,0.002890916,0.23823276,0.57795656,0.043912012,0.12128136,0.0061553316,0.001738363,0.0027820976,0.0011624175,0.002659514
29,0.0007133668,0.002253037,0.001955951,0.044908207,0.0026185235,0.9434064,0.0006050535,0.00012786966,0.0004620868,0.0025006777,0.0004488579
30,0.0004903249,0.000662661,0.5861267,0.012521614,0.00651574,0.0026761978,0.37275743,0.0013407908,0.008322845,0.0017581163,0.0068276697
31,0.0012962159,0.00911942,0.003481951,0.24134059,0.0062744217,0.7355316,0.00047598765,0.00035423433,0.00064959715,0.0009480088,0.00052792544
32,0.002333303,0.0047987076,0.08340619,0.008057682,0.0051562777,0.004329212,0.22628956,0.007570149,0.039398484,0.010411502,0.60824895
33,0.0010896258,0.0054151383,0.009761576,0.85266924,0.004589256,0.12206477,0.00043616173,0.00071656215,0.001007282,0.0014241623,0.00082627265
34,0.008661419,0.68435943,0.0022771887,0.16220692,0.007898284,0.12783985,0.0005381979,0.0008267585,0.0010161082,0.0029693814,0.0014064225
35,0.0003016009,0.00082310196,0.88802224,0.021215733,0.0039217896,0.0027407203,0.061928965,0.00058520783,0.0029930328,0.002617447,0.014850257
36,0.0004691083,0.0011907137,0.0017658159,0.045041583,0.002381519,0.9461571,0.0005198489,0.00019442357,0.0004046637,0.0015274708,0.00034782765
37,0.00045350223,0.00090177276,0.009237705,0.08428039,0.0023248787,0.89678144,0.002113283,0.00045826836,0.0016345447,0.0011409667,0.00067317963
38,0.0010351648,0.0046406155,0.005425616,0.6167271,0.006190165,0.36211252,0.00040031364,0.00044202403,0.0008237593,0.0015652409,0.0006374825
39,0.00048846344,0.00097432267,0.0416981,0.0050328234,0.002320942,0.0012240234,0.010064126,0.0016623856,0.005357339,0.0023067126,0.9288708
40,0.00087103044,0.002197671,0.03440053,0.40430775,0.023462206,0.5199464,0.0038095005,0.003774012,0.0026653297,0.0029247473,0.0016409202
41,0.01120279,0.9766429,0.00059582794,0.0032967464,0.0018100915,0.0020145327,0.0002749797,0.00033663237,0.00047313207,0.0023476337,0.0010047753
42,0.0020501371,0.0024290197,0.75752366,0.0884649,0.029839253,0.0031358344,0.08574547,0.0075741843,0.010375451,0.0010405676,0.011821546
43,0.0007420446,0.0051321,0.0075481595,0.6594615,0.005965352,0.3174301,0.0004969648,0.00023170681,0.00083572324,0.0015005369,0.00065578974
44,0.0009116895,0.0018317463,0.1762135,0.5612271,0.03332174,0.19738068,0.013861828,0.002815656,0.006366181,0.0040120496,0.0020578646
45,0.0033220197,0.014692646,0.041017894,0.0027109464,0.0032515288,0.0014090494,0.07721206,0.0036491766,0.046683256,0.006866228,0.7991852
46,0.017941352,0.013913497,0.005493439,0.026592398,0.28650588,0.6328469,0.0032560304,0.003742519,0.004548496,0.0033562817,0.0018032258
47,0.0005839598,0.0012045034,0.74333936,0.02043646,0.08245899,0.007080344,0.1283874,0.0025026437,0.0057241865,0.0031046253,0.005177523
48,0.0011486209,0.0022821212,0.0063314377,0.48447123,0.008651129,0.49377266,0.0006491824,0.00051913765,0.00087701355,0.000816526,0.00048093934
49,0.001197919,0.0020013293,0.6839373,0.05165551,0.04210319,0.011288093,0.1679822,0.0051479014,0.0075874426,0.002661754,0.024437312
50,0.0006858838,0.0015777347,0.37302956,0.00441875,0.008039686,0.0017231337,0.5753742,0.0023761133,0.021037603,0.0010134561,0.010723906
51,0.00140075,0.00080468424,0.091716,0.002745326,0.02826095,0.0016184852,0.6477831,0.20376666,0.014748134,0.0010295684,0.006126336
52,0.0009485657,0.0030430816,0.014095026,0.6602109,0.011989592,0.30470702,0.0007808297,0.0007920944,0.0011203653,0.0015922312,0.0007203057
53,0.004324735,0.002720441,0.14302005,0.012126067,0.13092515,0.007422419,0.4566618,0.2070636,0.02099866,0.010444624,0.004292417
54,0.014288011,0.03510038,0.12398269,0.021669228,0.054157782,0.05635435,0.13058777,0.0058883885,0.04103432,0.35513383,0.1618033
55,0.0422295,0.5360532,0.013499677,0.049970347,0.015617013,0.10498843,0.005540404,0.00817464,0.003585672,0.20516305,0.015178109
56,0.00077511335,0.0021779123,0.09064306,0.73474705,0.03294438,0.13324356,0.0019039873,0.00090304867,0.00080318796,0.00091020495,0.000948527
57,0.0005659857,0.0017655451,0.2498316,0.5749792,0.036313318,0.12106334,0.0061366586,0.0011270248,0.0038868464,0.002129077,0.0022013863
58,0.0013795182,0.0044866493,0.14610752,0.25701576,0.089365944,0.46608385,0.018251667,0.0034850664,0.0050391336,0.003103248,0.005681622
59,0.0023764987,0.013879637,0.1414294,0.019591853,0.0054828897,0.0027895046,0.021796018,0.002221495,0.075821884,0.017749172,0.6968616
60,0.0012055507,0.0027665026,0.0039841468,0.2395482,0.0045353686,0.74413204,0.00045538432,0.00073140336,0.0010223401,0.000863114,0.0007559414
61,0.002090155,0.0021787717,0.34464413,0.018649641,0.33209777,0.0036994792,0.15866849,0.07649418,0.043317873,0.0032144287,0.014945109
62,0.0005827326,0.0022078236,0.008948217,0.4688477,0.004300353,0.5111104,0.0007114794,0.000497021,0.0009671178,0.001155279,0.00067185913
63,0.0015275727,0.0034759447,0.030226609,0.40846387,0.021343432,0.5228952,0.0035295882,0.0014504238,0.0038100325,0.0016714202,0.0016058491
64,0.00094356854,0.0016563709,0.1008511,0.002773939,0.005182999,0.0011054125,0.21013299,0.020374347,0.061720587,0.0019577392,0.59330094
65,0.0009352197,0.0012528934,0.49892837,0.38664672,0.021711566,0.00789491,0.04575599,0.0040866244,0.014512409,0.0022527324,0.016022583
66,0.0034202386,0.0058003934,0.159634,0.014317676,0.7462375,0.013060242,0.022640698,0.014866027,0.01499638,0.0026894475,0.002337334
67,0.0073578805,0.00959109,0.11498614,0.004222175,0.14392272,0.012774358,0.5844434,0.0276167,0.07856594,0.009699111,0.006820527
68,0.0014711544,0.009766695,0.008093098,0.70095634,0.009243722,0.26694313,0.00043927427,0.00044918666,0.0007427219,0.0012246261,0.0006700107
69,0.0015428007,0.0023632348,0.26191276,0.16133358,0.06751363,0.4726375,0.01933316,0.004543093,0.0028370116,0.0024706752,0.003512523
70,0.0032239712,0.014163837,0.018269269,0.09674145,0.014282835,0.7008929,0.002973477,0.0018850347,0.00327378,0.13217309,0.012120326
71,0.0020794426,0.010737628,0.040865816,0.0058064405,0.005868645,0.0038688467,0.037205573,0.0047987257,0.011621478,0.008294114,0.8688533
72,0.00060878677,0.00075255835,0.32004365,0.023316145,0.0064111026,0.004391224,0.078095004,0.004819329,0.038374245,0.0015772029,0.5216108
73,0.0012919817,0.0028580981,0.4250999,0.26342404,0.05651344,0.17474544,0.051244784,0.0044511757,0.010384633,0.002484716,0.007501812
74,0.031287394,0.19680923,0.391567,0.096860334,0.016655345,0.013747752,0.09082824,0.0069082365,0.058421433,0.03233538,0.06457965
75,0.0011223287,0.0032589068,0.039726637,0.44188052,0.0062480937,0.4943739,0.0033860907,0.0006250775,0.0038910168,0.0022373311,0.003250134
76,0.31730336,0.5412072,0.005759038,0.025684869,0.05454911,0.031235566,0.0016547462,0.0022170586,0.0033259478,0.013994274,0.0030688713
77,0.0013633922,0.0013962395,0.1636604,0.009038502,0.08203383,0.00414491,0.41057444,0.30290776,0.018353624,0.0012684319,0.0052584126
78,0.00083427376,0.0030514067,0.03915081,0.81622446,0.009147061,0.12401135,0.0012323627,0.00085306895,0.0013520169,0.0032567126,0.00088653027
79,0.035272256,0.013827038,0.016566996,0.02548401,0.6017248,0.27844816,0.008389723,0.004433342,0.008141401,0.0059137875,0.0017984438
80,0.0022020992,0.0032432259,0.12443242,0.0041043432,0.009471027,0.003001717,0.52529097,0.014261541,0.30807635,0.0033439652,0.0025723276
81,0.00092792476,0.0026963274,0.6133284,0.26154244,0.016172104,0.040109977,0.032035224,0.0013822129,0.01742235,0.004522373,0.009860649
82,0.0036933825,0.09438803,0.0047637443,0.7067762,0.007993152,0.17248294,0.0006062695,0.0007664419,0.0012716759,0.0059172446,0.0013409283
83,0.0031612036,0.047934733,0.0062550893,0.7628846,0.005464717,0.16210866,0.0005602891,0.0009728406,0.0015576178,0.007673464,0.0014267772
84,0.0019858372,0.01831408,0.21642165,0.098712884,0.025745302,0.031043056,0.013655287,0.0011520737,0.0038920143,0.5666068,0.022471037
85,0.016270658,0.386144,0.051259987,0.011804461,0.10004796,0.00827517,0.18342954,0.009681986,0.0620677,0.013916676,0.15710182
86,0.106078885,0.11084002,0.06488538,0.4397263,0.19332674,0.0341093,0.0031771653,0.00597129,0.0035528578,0.035235852,0.0030961921
87,0.0011289421,0.002449689,0.43503228,0.39383984,0.07107509,0.07365925,0.013806177,0.0028567156,0.002415162,0.0016401466,0.002096756
88,0.004181134,0.0022555257,0.42355624,0.09797849,0.37745786,0.023634894,0.020336883,0.04501378,0.0035576627,0.001179418,0.0008481395
89,0.027859036,0.104934834,0.02635231,0.6438243,0.020775924,0.14899066,0.0016149968,0.0029879243,0.002466149,0.016204508,0.003989405
90,0.0014614637,0.0014688771,0.06298788,0.0021013576,0.01079758,0.0016502899,0.82628727,0.035947856,0.03057855,0.0027431971,0.023975646
91,0.1766505,0.74409115,0.0029378072,0.020831248,0.009534651,0.03045724,0.0016952805,0.0013856844,0.002477545,0.0060786223,0.0038603146
92,0.002288648,0.0071783448,0.008447027,0.7134823,0.0132056475,0.2486513,0.0007151267,0.0012292883,0.0010045662,0.0029107418,0.0008870174
93,0.0018353456,0.013733782,0.47646227,0.059105545,0.014375332,0.018022249,0.022577014,0.0008799795,0.0041335775,0.3577497,0.031125218
94,0.00034535248,0.0007056921,0.88831025,0.03280299,0.020759912,0.0030117095,0.037493788,0.0023076376,0.0035841807,0.0016754011,0.009003134
95,0.0009189692,0.0009650276,0.69575363,0.02150245,0.13383487,0.0033243191,0.097416945,0.036938004,0.004317882,0.001700297,0.0033276088
96,0.0010995867,0.005281463,0.5433773,0.13409245,0.032987215,0.050978165,0.15455627,0.0022314924,0.023871282,0.020331915,0.031192845
97,0.00090351934,0.0017836407,0.008058851,0.15838113,0.0073435726,0.8173664,0.001208439,0.0010036788,0.0019160633,0.0012812958,0.00075337314
98,0.00066926674,0.002516002,0.0524168,0.7461939,0.008147727,0.1831766,0.0018601328,0.0005377107,0.0016772667,0.0011683252,0.0016363554
99,0.0072918893,0.0037092466,0.029356485,0.14137715,0.68040806,0.0845516,0.0045760004,0.040512282,0.0051805708,0.00172614,0.0013106033
100,0.0013107534,0.0023476172,0.20235291,0.61867476,0.02780879,0.11398544,0.008337557,0.009380685,0.009861952,0.0026304969,0.0033090834
101,0.0009045793,0.0017400341,0.12762043,0.70324767,0.045128725,0.113014266,0.0025908325,0.0015347877,0.0014155868,0.0013198626,0.0014831849
102,0.0011781773,0.004213648,0.010134876,0.520424,0.0066176206,0.45217457,0.0007699805,0.0009821309,0.0012032354,0.0011439183,0.0011578584
103,0.0013165141,0.0017613675,0.5495335,0.23028512,0.11099009,0.016015269,0.046950944,0.007052814,0.01248175,0.0053586117,0.018254016
104,0.0063691298,0.051692575,0.03979459,0.18845524,0.03145207,0.2160079,0.0065774694,0.0031175865,0.006955976,0.4346834,0.014894091
105,0.00025771954,0.00034707985,0.7989081,0.004506335,0.0038802377,0.0005757236,0.16034989,0.0029779081,0.010502363,0.00045318512,0.017241415
106,0.0005131691,0.0006856406,0.37913942,0.006515226,0.004133769,0.0027681931,0.34333783,0.007673199,0.0417863,0.0010620735,0.2123852
107,0.005276123,0.97883224,0.0008965569,0.0029303017,0.0017771844,0.001918011,0.00038871498,0.00032633188,0.00058970926,0.0048678895,0.0021969457
108,0.00033991126,0.00042157882,0.6959666,0.012246689,0.0064264685,0.0011466611,0.2534929,0.005317244,0.01738055,0.00086108485,0.0064003007
109,0.00081066473,0.002920191,0.011952046,0.67818236,0.010527164,0.292229,0.0004761653,0.00072017586,0.0005772246,0.0010151031,0.000589826
110,0.00078243355,0.0019073192,0.052175928,0.2626776,0.0049112206,0.64774275,0.009827469,0.003707184,0.007608672,0.002699748,0.0059596514
111,0.0011556032,0.00746213,0.02675404,0.44863597,0.025144791,0.48044008,0.001222511,0.00053568487,0.0013452602,0.0038482896,0.003455598
112,0.0039634216,0.02328376,0.011047794,0.0034521543,0.0057482547,0.002562665,0.01964371,0.0053447634,0.025893848,0.029347938,0.8697117
113,0.0006954324,0.0026669134,0.8129317,0.044724207,0.066022575,0.0047631143,0.052396256,0.0014932042,0.002691802,0.00084432855,0.010770479
114,0.00044989964,0.0010122764,0.8903791,0.016835552,0.01973547,0.002193458,0.06296356,0.0007833357,0.002036164,0.0013843969,0.0022268821
115,0.0023844107,0.0045710145,0.26496822,0.3818615,0.27517605,0.017441055,0.023690369,0.00375796,0.0056690983,0.00454981,0.015930539
116,0.0014041791,0.002374186,0.1343588,0.005832639,0.009592544,0.0033119067,0.5359511,0.0073515824,0.1027113,0.007040564,0.19007123
117,0.0006731296,0.0011524083,0.09756167,0.0020456568,0.003742323,0.0011927966,0.5723696,0.0033817284,0.04576222,0.0014619395,0.27065656
118,0.0007517805,0.00082890026,0.78024375,0.07965462,0.06475635,0.0034102951,0.041610233,0.0212284,0.0015775671,0.001186354,0.00475175
119,0.0012648781,0.0009525533,0.3422314,0.010555181,0.04720255,0.00282264,0.42413464,0.12799516,0.032814384,0.0023948192,0.0076318397
120,0.00050949596,0.0005691971,0.2351371,0.0070430576,0.002254916,0.0013363309,0.0383965,0.003590482,0.01883112,0.0017591908,0.6905726
121,0.010555144,0.9256097,0.0009641786,0.032526404,0.0038729068,0.02219427,0.00039761304,0.00056006963,0.0007314577,0.0016046055,0.0009836913
122,0.004468585,0.009938051,0.15777226,0.038107388,0.60440904,0.02470197,0.09496904,0.012867105,0.011139555,0.02046403,0.021163013
